Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
73,69,Притяжение (Remix),ETOLUBOV,4,170122,-7.2%,https://www.youtube.com/watch?v=cKzWHv4ivoI,UA,0,0
74,,Лампочки,MASHA DANILOVA,1,169421,,https://www.youtube.com/watch?v=j-01vjVUMlY,UA,0,0
75,60,Лист до мами,BARABANDA,18,167902,-19.2%,https://www.youtube.com/watch?v=FB66mdrur5g,UA,0,0
76,83,Цілуй солодкими губами,Аркадій Аркадійович Войтюк,13,166253,2.8%,https://www.youtube.com/watch?v=CzyyTmb9gbg,UA,0,0
77,92,Спокійно,DOVI,2,165367,10.4%,https://www.youtube.com/watch?v=UkELKl1etsM,UA,0,0
78,68,In The Shadows Of Ukraine,KALUSH & Kalush Orchestra,18,163694,-11.5%,https://www.youtube.com/watch?v=R0ebIzABQm0,UA,0,0
79,99,Ocean Drive,Дюк Дюмон,16,162443,10.4%,https://www.youtube.com/watch?v=KDxJlW6cxRk,0,0,OTHER
80,88,MIDDLE OF THE NIGHT,Еллі Дуе,18,159918,3.9%,https://www.youtube.com/watch?v=oSHzUD-uqKY,0,0,OTHER
81,58,Засвіт встали козаченьки,KOZAK SIROMAHA,3,159261,-25%,https://www.youtube.com/watch?v=MTQ32tMs53c,UA,0,0
82,,Diamonds,Rihanna,1,158698,,https://www.youtube.com/watch?v=lWA2pjMjpBs,0,0,OTHER
83,,GigaChad Theme (Phonk House Version),g3ox_em,1,157722,,https://www.youtube.com/watch?v=OVh0bMNSFss,0,0,OTHER
84,95,Poker Face,Lady Gaga,10,157305,5.9%,https://www.youtube.com/watch?v=bESGLojNYSo,0,0,OTHER
85,76,Ночью на кухне,ANNA ASTI,18,156741,-10.1%,https://www.youtube.com/watch?v=zY5KWvwZ7bY,0,RU,0
86,,Джеральдіна,Арсен Мірзоян,2,152511,,https://www.youtube.com/watch?v=UAGNwAh45Xg,UA,0,0
87,93,Легковажна,СКАЙ,15,152260,2.3%,https://www.youtube.com/watch?v=vvcmuEumLlA,UA,0,0
88,87,Unstoppable (Live),Sia,12,150417,-2.4%,https://www.youtube.com/watch?v=YaEG2aWJnZ8,0,0,OTHER
89,,Пишу тобі листа,Ivan Navi,1,149274,,https://www.youtube.com/watch?v=Ey_ptHK9tx0,UA,0,0
90,89,Не плачь,Бумер,10,147871,-2.1%,https://www.youtube.com/watch?v=N6s8qrfmkSc,0,RU,0
91,94,HOODAK MP3,Єгор Ракітін & Aarne,3,147416,-0.9%,https://www.youtube.com/watch?v=3j04SfhznVE,0,RU,0
92,,Sonne,Rammstein,14,146871,,https://www.youtube.com/watch?v=StZcUAPRRac,0,0,OTHER
93,,Касета,SadSvit,6,146729,,https://www.youtube.com/watch?v=EGLoIaHwKfE,UA,0,0
94,82,Limbo,Freddie Dredd,14,146490,-10.8%,https://www.youtube.com/watch?v=glkSGJU-yLw,0,0,OTHER
95,,Crystals,Isolate.exe,1,145528,,https://www.youtube.com/watch?v=5CGW2VYU6-A,0,0,OTHER
96,,На небі,Океан Ельзи,6,144771,,https://www.youtube.com/watch?v=ruBsGe2HLmQ,UA,0,0
97,,Невгамовна (Gfest Remix),Kuzmer & MANARITA,5,144082,,https://www.youtube.com/watch?v=QtXAkmx3SfI,UA,0,0
98,96,8-Ий Колір,Мотор'Ролла,4,141740,-4.1%,https://www.youtube.com/watch?v=bzIzXu7XNZg,UA,0,0
99,,Miss You,Оливер Три & Робін Шульц,14,141399,,https://www.youtube.com/watch?v=BX0lKSa_PTk,0,0,OTHER
100,,На белом (feat. Гіо Піка),Каспійський груз,1,140756,,https://www.youtube.com/watch?v=YhDN5ef2fr0,0,RU,0
