Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
60,,Tuesday (feat. Данелл Сандовал),Burak Yeter,25,202105,,https://www.youtube.com/watch?v=aVDLBQpWefM,0,0,OTHER
61,51,Лист до мами,BARABANDA,16,198622,-2.5%,https://www.youtube.com/watch?v=FB66mdrur5g,UA,0,0
62,77,Троянди,100лиця,2,197242,43.4%,https://www.youtube.com/watch?v=N7fV2TaLTEQ,UA,0,0
63,,Азовсталь десь там під зорями,Delamer,23,196832,,https://www.youtube.com/watch?v=0jqNI9F8n-I,UA,0,0
64,53,In The Shadows Of Ukraine,KALUSH & Kalush Orchestra,16,184667,-5.8%,https://www.youtube.com/watch?v=R0ebIzABQm0,UA,0,0
65,,Воїни світла,Ляпис Трубецкой,23,181500,,https://www.youtube.com/watch?v=ayDNTDcZok8,0,0,OTHER
66,57,Мрієшся,Cheev,19,180822,-1%,https://www.youtube.com/watch?v=wugM4iz1r04,UA,0,0
67,79,Спи собі сама,Кузьма Скрябин,24,179455,31.8%,https://www.youtube.com/watch?v=eiobemTEDU8,UA,0,0
68,61,Голова,Канги & Galust,19,178422,5.7%,https://www.youtube.com/watch?v=3j6Vm_4-w-Y,0,RU,0
69,62,Притяжение (Remix),ETOLUBOV,2,178204,9%,https://www.youtube.com/watch?v=cKzWHv4ivoI,UA,0,0
70,67,Superman (feat. Дина Рей),Eminem,21,175667,14.2%,https://www.youtube.com/watch?v=8kYkciD9VjU,0,0,OTHER
71,60,Нумо Козаки,KALUSH & KOZAK SIROMAHA,10,174126,2.3%,https://www.youtube.com/watch?v=5CvzbWXn7_U,UA,0,0
72,69,Without Me,Eminem,20,173941,15.2%,https://www.youtube.com/watch?v=YVkUvmDQ3HY,0,0,OTHER
73,82,Лише ти і я,Voloshyn,20,165461,24.2%,https://www.youtube.com/watch?v=e2vfVcLpC70,UA,0,0
74,68,I'm Good (Blue),David Guetta & Bebe Rexha,6,163063,6.7%,https://www.youtube.com/watch?v=90RLzVUuXe4,0,0,OTHER
75,71,Limbo,Freddie Dredd,12,162000,7.6%,https://www.youtube.com/watch?v=glkSGJU-yLw,0,0,OTHER
76,70,Deutschland,Rammstein,15,161205,6.8%,https://www.youtube.com/watch?v=NeQM1c-XCDc,0,0,OTHER
77,72,Ночью на кухне,ANNA ASTI,16,154462,4.5%,https://www.youtube.com/watch?v=zY5KWvwZ7bY,0,RU,0
78,65,Дзвін,SKYLERR & Sanaria,19,151901,-4.5%,https://www.youtube.com/watch?v=XrDgtxbkX34,UA,0,0
79,76,Вредина (Mbts Remix),Bakr,13,150701,7.8%,https://www.youtube.com/watch?v=LsFeLxZLybQ,0,RU,0
80,,Между нами ничего нет,Mujeva,22,148986,,https://www.youtube.com/watch?v=3seMPxY9TKI,0,RU,0
81,,HOODAK MP3,Єгор Ракітін & Aarne,1,148893,,https://www.youtube.com/watch?v=3j04SfhznVE,0,RU,0
82,,Murder In My Mind,Kordhell,21,146332,,https://www.youtube.com/watch?v=Rj4RfirEoQQ,0,0,OTHER
83,100,Василина,DZIDZIO & Іван Попович,14,145682,19.9%,https://www.youtube.com/watch?v=iYePSq0UOfA,UA,0,0
84,,Цілуй солодкими губами,Аркадій Аркадійович Войтюк,11,144443,,https://www.youtube.com/watch?v=CzyyTmb9gbg,UA,0,0
85,,Starboy (feat. Daft Punk),The Weeknd,36,144382,,https://www.youtube.com/watch?v=34Na4j8AVgA,0,0,OTHER
86,74,Unstoppable (Live),Sia,10,143805,2.7%,https://www.youtube.com/watch?v=YaEG2aWJnZ8,0,0,OTHER
87,84,Стиль,Wellboy,10,143236,9.4%,https://www.youtube.com/watch?v=KI8HKxbdmTc,UA,0,0
88,94,Заборонене,SKYLERR,2,141348,14.6%,https://www.youtube.com/watch?v=W1br1jQkcXE,UA,0,0
89,81,MIDDLE OF THE NIGHT,Еллі Дуе,16,140681,5.5%,https://www.youtube.com/watch?v=oSHzUD-uqKY,0,0,OTHER
90,86,Sonne,Rammstein,13,140643,8.6%,https://www.youtube.com/watch?v=StZcUAPRRac,0,0,OTHER
91,,SPIT IN MY FACE!,ThxSoMch,9,137781,,https://www.youtube.com/watch?v=h54g3lvGhaI,0,0,OTHER
92,97,Ocean Drive,Дюк Дюмон,14,137768,13%,https://www.youtube.com/watch?v=KDxJlW6cxRk,0,0,OTHER
93,,"Ай, девушка",Sakit Səmədov,4,136422,,https://www.youtube.com/watch?v=TyMtfhp8kVQ,0,RU,0
94,73,Невгамовна (Gfest Remix),Kuzmer & MANARITA,4,136248,-3.7%,https://www.youtube.com/watch?v=QtXAkmx3SfI,UA,0,0
95,75,Miss You,Оливер Три & Робін Шульц,13,136027,-2.8%,https://www.youtube.com/watch?v=BX0lKSa_PTk,0,0,OTHER
96,,Синя смужка,ВІА Кіп'яток,9,135756,,https://www.youtube.com/watch?v=GT74WlNDsg0,UA,0,0
97,,Соколи,Mirami,23,135011,,https://www.youtube.com/watch?v=TMuKsFeqFv4,UA,0,0
98,80,Касета,SadSvit,5,134665,-0.5%,https://www.youtube.com/watch?v=EGLoIaHwKfE,UA,0,0
99,85,Poker Face,Lady Gaga,8,134376,3%,https://www.youtube.com/watch?v=bESGLojNYSo,0,0,OTHER
100,,After Dark Slowed,Hà Lê,21,134041,,https://www.youtube.com/watch?v=VAtuQj19T2k,0,0,OTHER
