Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
17,18,Ластівки,Qatoshi & Chico,32,422711,-6.5%,https://www.youtube.com/watch?v=vCNmvFIFQ-I,UA,0,0
18,13,Сіґеле-міґеле,NAZVA,3,422183,-18.2%,https://www.youtube.com/watch?v=T_Pep6MW1wc,UA,0,0
19,17,"Ти щаслива будеш (Гай, зелений гай)",Dima Prokopov,8,409560,-12.5%,https://www.youtube.com/watch?v=w9l7hWlRJ5w,UA,0,0
20,22,Не забудем і не пробачим,Skofka,38,387696,0.1%,https://www.youtube.com/watch?v=b9EJWtj5ZjI,UA,0,0
21,21,По барам,ANNA ASTI,33,380318,-3%,https://www.youtube.com/watch?v=Cf2ASJCa_Iw,0,RU,0
22,28,Незламна,ЛЮСЯ КАВА,32,377830,7.4%,https://www.youtube.com/watch?v=-ZuCAA_93wc,UA,0,0
23,24,Цей сон (Live),Степан Гіга,34,361175,-1.8%,https://www.youtube.com/watch?v=2eqMmPBvXQo,UA,0,0
24,26,Біля тополі,SHUMEI,42,360162,-0.2%,https://www.youtube.com/watch?v=OdgBmb8LXKM,UA,0,0
25,51,Бахмут,Спів Братів,2,358362,82.1%,https://www.youtube.com/watch?v=7AYy77bxaB0,UA,0,0
26,23,Маніфест,Артем Пивоваров,4,355775,-7.9%,https://www.youtube.com/watch?v=g9EUQ4vdebQ,UA,0,0
27,,Bloody Mary,Lady Gaga,1,354796,,https://www.youtube.com/watch?v=VFwmKL5OL-Q,0,0,OTHER
28,37,Гуляли,KOZAK SIROMAHA,5,330110,19.8%,https://www.youtube.com/watch?v=nFet6yCeOPk,UA,0,0
29,25,Ванька-Встанька,Маша Кондратенко,28,326094,-10%,https://www.youtube.com/watch?v=lV9q901vS6o,UA,0,0
30,29,Погляд (feat. SOBOL),YAKTAK,14,314431,0.5%,https://www.youtube.com/watch?v=WHQygkIG8xs,UA,0,0
31,43,Зай,Трінчер Анна Леонідівна,11,309703,21.1%,https://www.youtube.com/watch?v=ZzvbP0dYSAI,UA,0,0
32,27,Ты так красива,Quest Pistols,7,306499,-14%,https://www.youtube.com/watch?v=mYcl6p3oiCc,UA,0,0
33,34,Чорне і біле,ZOZULYA,42,301650,8.4%,https://www.youtube.com/watch?v=he1v2LSai5U,UA,0,0
34,30,КАК MOMMY,Instasamka,5,300498,-0.7%,https://www.youtube.com/watch?v=l3vQ0pczKnE,0,RU,0
35,32,Біля серця,KOLA,19,296546,-0.3%,https://www.youtube.com/watch?v=A3iPwFeleY8,UA,0,0
36,31,Україна переможе!,"Олександр Валерійович Пономарьов, Михайло Хома, Тарас Тополя, --, -- & Петро Чорний",41,295249,-1.9%,https://www.youtube.com/watch?v=fRuiEv3JRDQ,UA,0,0
37,38,Силуети,SadSvit & СТРУКТУРА ЩАСТЯ,13,289656,6.8%,https://www.youtube.com/watch?v=NjDMzkRbSZI,UA,0,0
38,41,Гарно так,Cheev,31,281935,5.9%,https://www.youtube.com/watch?v=1gxLVS3erwM,UA,0,0
39,35,Який ти козак,Трінчер Анна Леонідівна & POSITIFF,15,271144,-2.5%,https://www.youtube.com/watch?v=abqLDv5LlHE,UA,0,0
40,33,Думав вона янгол,Колін,8,265334,-6.9%,https://www.youtube.com/watch?v=F9mMnWcYXQ0,UA,0,0
41,39,Добрий день Everybody (feat. VASIA CHARISMA),Мюслі UA,23,257083,-5.1%,https://www.youtube.com/watch?v=mfkiyoY8WRk,UA,0,0
42,42,Марiчка,PATSYKI Z FRANEKA,45,256791,-3.4%,https://www.youtube.com/watch?v=rHaw1MpOIzg,UA,0,0
43,44,В дорогу,Skofka,47,248027,1.9%,https://www.youtube.com/watch?v=1j4qxGVxxhg,UA,0,0
44,36,Моя хулиганка,Xolidayboy,13,246744,-10.7%,https://www.youtube.com/watch?v=u-gaETffwYM,0,RU,0
45,45,МОЯ КРАЇНА (feat. TOF),YARMAK,23,238715,-0.8%,https://www.youtube.com/watch?v=wtuVa-mOknA,UA,0,0
46,40,Полярная звезда,MOSOVICH & Batrai,10,232499,-13.2%,https://www.youtube.com/watch?v=mZGb_R_dmeA,0,RU,0
47,47,METAMORPHOSIS,INTERWORLD,16,226403,3.2%,https://www.youtube.com/watch?v=lJvRohYSrZM,0,0,OTHER
48,,У райському саду (Яворина) (Live),Степан Гіга,24,220850,,https://www.youtube.com/watch?v=yUdwrxAEYQI,UA,0,0
49,50,Unholy (Live),Sam Smith & Ким Петрас,18,214970,6.3%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,0,0,OTHER
50,48,Mockingbird,Eminem,15,210979,-2%,https://www.youtube.com/watch?v=S9bCLPwzSC0,0,0,OTHER
51,46,In The Shadows Of Ukraine,KALUSH & Kalush Orchestra,14,208225,-9.5%,https://www.youtube.com/watch?v=R0ebIzABQm0,UA,0,0
52,49,Лист до мами,BARABANDA,14,206520,2.1%,https://www.youtube.com/watch?v=FB66mdrur5g,UA,0,0
53,,інша любов,ENLEO,25,197389,,https://www.youtube.com/watch?v=0o0iK-ufovM,UA,0,0
54,59,Народна,ЛЮСЯ КАВА,7,193532,14.5%,https://www.youtube.com/watch?v=UYXcryt21m8,UA,0,0
55,53,Голова,Канги & Galust,17,182495,-3.4%,https://www.youtube.com/watch?v=3j6Vm_4-w-Y,0,RU,0
56,,Люди як кораблі,Антитіла,23,182038,,https://www.youtube.com/watch?v=9CM0sVfVDx4,UA,0,0
57,55,Чисто папа,84 & Lookbuffalo,19,174219,-3.4%,https://www.youtube.com/watch?v=VzBvZYIDAWQ,0,RU,0
58,70,Нумо Козаки,KALUSH & KOZAK SIROMAHA,8,172674,14.5%,https://www.youtube.com/watch?v=5CvzbWXn7_U,UA,0,0
59,57,Мрієшся,Cheev,17,172348,-2.6%,https://www.youtube.com/watch?v=wugM4iz1r04,UA,0,0
60,52,Дзвін,SKYLERR & Sanaria,17,170936,-9.9%,https://www.youtube.com/watch?v=XrDgtxbkX34,UA,0,0
61,,Save Your Tears,The Weeknd,22,170108,,https://www.youtube.com/watch?v=XXYlFuWEuKI,0,0,OTHER
62,60,Некуда бежать,NЮ,20,168802,1%,https://www.youtube.com/watch?v=CdsqxF1wiMI,0,RU,0
63,81,Лелека (feat. YAKTAK),MamaRika,5,168044,24.5%,https://www.youtube.com/watch?v=zGJePzQHKLg,UA,0,0
64,61,Superman (feat. Дина Рей),Eminem,19,165818,-0.7%,https://www.youtube.com/watch?v=8kYkciD9VjU,0,0,OTHER
65,62,Позвони,DJ Smash & NIVESTA,19,164318,0.2%,https://www.youtube.com/watch?v=ByVPVWCQVV8,0,RU,0
66,56,Limbo,Freddie Dredd,10,157844,-10.9%,https://www.youtube.com/watch?v=glkSGJU-yLw,0,0,OTHER
67,,Наодинці,Бумбокс,25,155777,,https://www.youtube.com/watch?v=3hwj3L2hajI,UA,0,0
68,58,All Eyez on Me (Gangsta Remix),Dj Belite & 2Pac,2,154434,-10.7%,https://www.youtube.com/watch?v=vYMTs-AP9_Q,0,0,OTHER
69,65,Without Me,Eminem,18,154302,-0.2%,https://www.youtube.com/watch?v=YVkUvmDQ3HY,0,0,OTHER
70,,Мало,Ірина Білик,1,152255,,https://www.youtube.com/watch?v=CNhkK8R0oEA,UA,0,0
71,63,Ночью на кухне,ANNA ASTI,14,151989,-7%,https://www.youtube.com/watch?v=zY5KWvwZ7bY,0,RU,0
72,75,Не мовчи,YAKTAK,8,150667,7.2%,https://www.youtube.com/watch?v=JulDOMKkE70,UA,0,0
73,71,POPSTAR,Instasamka,19,148045,-1.2%,https://www.youtube.com/watch?v=ABNDnLv5yUY,0,RU,0
74,73,Невгамовна (Gfest Remix),Kuzmer & MANARITA,2,147468,2.6%,https://www.youtube.com/watch?v=QtXAkmx3SfI,UA,0,0
75,84,Deutschland,Rammstein,13,146987,12.3%,https://www.youtube.com/watch?v=NeQM1c-XCDc,0,0,OTHER
76,66,I'm Good (Blue),David Guetta & Bebe Rexha,4,146298,-4.4%,https://www.youtube.com/watch?v=90RLzVUuXe4,0,0,OTHER
77,78,Стиль,Wellboy,8,144911,5.5%,https://www.youtube.com/watch?v=KI8HKxbdmTc,UA,0,0
78,80,Miss You,Оливер Три & Робін Шульц,11,142344,5.3%,https://www.youtube.com/watch?v=BX0lKSa_PTk,0,0,OTHER
79,90,Unstoppable (Live),Sia,8,141322,10.7%,https://www.youtube.com/watch?v=YaEG2aWJnZ8,0,0,OTHER
80,64,SHAKIRA,Bizarrap & Shakira,2,140000,-11.3%,https://www.youtube.com/watch?v=CocEMWdc7Ck,0,0,OTHER
81,68,Вредина (Mbts Remix),Bakr,11,137320,-9.4%,https://www.youtube.com/watch?v=LsFeLxZLybQ,0,RU,0
82,89,Sonne,Rammstein,11,137185,7.4%,https://www.youtube.com/watch?v=StZcUAPRRac,0,0,OTHER
83,77,Лише ти і я,Voloshyn,18,135182,-1.6%,https://www.youtube.com/watch?v=e2vfVcLpC70,UA,0,0
84,72,Стрелы,Markul & Тося Чайкіна,11,134924,-6.7%,https://www.youtube.com/watch?v=h2MfDmyBFt8,0,RU,0
85,83,Poker Face,Lady Gaga,6,134378,1.7%,https://www.youtube.com/watch?v=bESGLojNYSo,0,0,OTHER
86,69,Довбуш,FIINKA,5,134374,-11.3%,https://www.youtube.com/watch?v=6V4cthqp2Cg,UA,0,0
87,74,Heart of Steel,TVORCHI,7,133699,-6.8%,https://www.youtube.com/watch?v=ZxDEwIyJap8,UA,0,0
88,76,ЛП,Milana Hametova & Milana Star,19,132549,-5.1%,https://www.youtube.com/watch?v=eN7mWKv-TQE,0,RU,0
89,,SPIT IN MY FACE!,ThxSoMch,8,132232,,https://www.youtube.com/watch?v=h54g3lvGhaI,0,0,OTHER
90,95,Касета,SadSvit,3,132135,7.5%,https://www.youtube.com/watch?v=EGLoIaHwKfE,UA,0,0
91,92,MIDDLE OF THE NIGHT,Еллі Дуе,14,131875,4.7%,https://www.youtube.com/watch?v=oSHzUD-uqKY,0,0,OTHER
92,,Свой дом,Макс Корж,18,128010,,https://www.youtube.com/watch?v=XPVIWPap7X0,0,RU,0
93,82,Мила,Golubenko,11,126709,-5.5%,https://www.youtube.com/watch?v=f4zLtKYuOK4,UA,0,0
94,,Nothing Breaks Like a Heart (feat. Miley Cyrus) (feat. Miley Cyrus),Mark Ronson,2,126087,,https://www.youtube.com/watch?v=A9hcJgtnm6Q,0,0,OTHER
95,85,Басы долбят,SOSKA 69,9,125935,-2.5%,https://www.youtube.com/watch?v=KInfDb7XsEg,0,RU,0
96,,Take Me To Church,Hozier,4,123840,,https://www.youtube.com/watch?v=PVjiKRfKpPI,0,0,OTHER
97,93,Палала,Наталія Валевська,3,123705,-0.9%,https://www.youtube.com/watch?v=S0RvrfqLuog,UA,0,0
98,87,Василина,DZIDZIO & Іван Попович,12,122561,-4.5%,https://www.youtube.com/watch?v=iYePSq0UOfA,UA,0,0
99,100,ВЕДМЕДІ-БАЛАЛАЙКИ,Маша Кондратенко & MASHUKOVSKY,14,120485,2.7%,https://www.youtube.com/watch?v=7L1Xt1y4-6I,UA,0,0
100,99,#КОЗАЦЬКОМУ_РОДУ,Jerry Heil,8,119336,-0.2%,https://www.youtube.com/watch?v=OhKEUfSuRws,UA,0,0
