Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
26,38,Біля тополі,SHUMEI,45,404247,40.8%,https://www.youtube.com/watch?v=OdgBmb8LXKM,UA,0,0
27,24,Не забудем і не пробачим,Skofka,41,403756,6.2%,https://www.youtube.com/watch?v=b9EJWtj5ZjI,UA,0,0
28,25,Цей сон (Live),Степан Гіга,37,396563,5.9%,https://www.youtube.com/watch?v=2eqMmPBvXQo,UA,0,0
29,26,Чорне і біле,ZOZULYA,45,395863,10.7%,https://www.youtube.com/watch?v=he1v2LSai5U,UA,0,0
30,28,Ванька-Встанька,Маша Кондратенко,31,373803,8.5%,https://www.youtube.com/watch?v=lV9q901vS6o,UA,0,0
31,32,Україна переможе!,"Олександр Валерійович Пономарьов, Михайло Хома, Тарас Тополя, --, -- & Петро Чорний",44,343742,12.4%,https://www.youtube.com/watch?v=fRuiEv3JRDQ,UA,0,0
32,33,Біля серця,KOLA,22,334908,10.2%,https://www.youtube.com/watch?v=A3iPwFeleY8,UA,0,0
33,34,Силуети,SadSvit & СТРУКТУРА ЩАСТЯ,16,332448,9.4%,https://www.youtube.com/watch?v=NjDMzkRbSZI,UA,0,0
34,40,Марiчка,PATSYKI Z FRANEKA,48,327574,23.4%,https://www.youtube.com/watch?v=rHaw1MpOIzg,UA,0,0
35,29,Bloody Mary,Lady Gaga,10,321442,-1.7%,https://www.youtube.com/watch?v=VFwmKL5OL-Q,0,0,OTHER
36,41,Відьма,Vsivdoma,3,315422,19.6%,https://www.youtube.com/watch?v=PyVSfWyEdNs,UA,0,0
37,35,Гарно так,Cheev,34,314171,5%,https://www.youtube.com/watch?v=1gxLVS3erwM,UA,0,0
38,31,Який ти козак,Трінчер Анна Леонідівна & POSITIFF,18,314006,2.3%,https://www.youtube.com/watch?v=abqLDv5LlHE,UA,0,0
39,37,Ты так красива,Quest Pistols,10,306730,5%,https://www.youtube.com/watch?v=mYcl6p3oiCc,UA,0,0
40,30,КАК MOMMY,Instasamka,8,301054,-5.4%,https://www.youtube.com/watch?v=l3vQ0pczKnE,0,RU,0
41,49,Народна,ЛЮСЯ КАВА,10,280728,25.9%,https://www.youtube.com/watch?v=UYXcryt21m8,UA,0,0
42,42,Unholy (Live),Sam Smith & Ким Петрас,21,272475,5.3%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,0,0,OTHER
43,50,METAMORPHOSIS,INTERWORLD,19,264714,19.7%,https://www.youtube.com/watch?v=lJvRohYSrZM,0,0,OTHER
44,53,All Eyez on Me (Gangsta Remix),Dj Belite & 2Pac,5,262152,21.8%,https://www.youtube.com/watch?v=vYMTs-AP9_Q,0,0,OTHER
45,,В дорогу,Skofka,49,259634,,https://www.youtube.com/watch?v=1j4qxGVxxhg,UA,0,0
46,44,Добрий день Everybody (feat. VASIA CHARISMA),Мюслі UA,26,258317,5.2%,https://www.youtube.com/watch?v=mfkiyoY8WRk,UA,0,0
47,43,Зай,Трінчер Анна Леонідівна,14,258054,3.1%,https://www.youtube.com/watch?v=ZzvbP0dYSAI,UA,0,0
48,62,Троянди,100лиця,3,246726,25.1%,https://www.youtube.com/watch?v=N7fV2TaLTEQ,UA,0,0
49,48,Думав вона янгол,Колін,11,243217,6.8%,https://www.youtube.com/watch?v=F9mMnWcYXQ0,UA,0,0
50,52,Люди як кораблі,Антитіла,25,239665,10.5%,https://www.youtube.com/watch?v=9CM0sVfVDx4,UA,0,0
51,47,Моя хулиганка,Xolidayboy,16,239383,4%,https://www.youtube.com/watch?v=u-gaETffwYM,0,RU,0
52,60,Tuesday (feat. Данелл Сандовал),Burak Yeter,26,236705,17.1%,https://www.youtube.com/watch?v=aVDLBQpWefM,0,0,OTHER
53,,Lost,Linkin Park,1,234995,,https://www.youtube.com/watch?v=7NK_JOkuSVY,0,0,OTHER
54,39,Сіґеле-міґеле,NAZVA,6,232057,-12.8%,https://www.youtube.com/watch?v=T_Pep6MW1wc,UA,0,0
55,59,Лелека (feat. YAKTAK),MamaRika,8,228602,11.8%,https://www.youtube.com/watch?v=zGJePzQHKLg,UA,0,0
56,51,Полярная звезда,MOSOVICH & Batrai,13,220586,0.9%,https://www.youtube.com/watch?v=mZGb_R_dmeA,0,RU,0
57,,Жовті мальви,Wellboy,1,214379,,https://www.youtube.com/watch?v=osb8QXubZD0,UA,0,0
58,55,Засвіт встали козаченьки,KOZAK SIROMAHA,2,212366,0.6%,https://www.youtube.com/watch?v=MTQ32tMs53c,UA,0,0
59,66,Мрієшся,Cheev,20,211923,17.2%,https://www.youtube.com/watch?v=wugM4iz1r04,UA,0,0
60,61,Лист до мами,BARABANDA,17,207782,4.6%,https://www.youtube.com/watch?v=FB66mdrur5g,UA,0,0
61,,Save Your Tears,The Weeknd,23,207033,,https://www.youtube.com/watch?v=XXYlFuWEuKI,0,0,OTHER
62,,Вона,Тарас Григорович Чубай & Плач Єремії,22,205033,,https://www.youtube.com/watch?v=EaQEnpYoA2U,UA,0,0
63,57,Mockingbird,Eminem,18,203368,-3.1%,https://www.youtube.com/watch?v=S9bCLPwzSC0,0,0,OTHER
64,,Човен,Один в каное,23,192576,,https://www.youtube.com/watch?v=lUdbxJXBuig,UA,0,0
65,71,Нумо Козаки,KALUSH & KOZAK SIROMAHA,11,191775,10.1%,https://www.youtube.com/watch?v=5CvzbWXn7_U,UA,0,0
66,73,Лише ти і я,Voloshyn,21,188845,14.1%,https://www.youtube.com/watch?v=e2vfVcLpC70,UA,0,0
67,68,Голова,Канги & Galust,20,185193,3.8%,https://www.youtube.com/watch?v=3j6Vm_4-w-Y,0,RU,0
68,64,In The Shadows Of Ukraine,KALUSH & Kalush Orchestra,17,184899,0.1%,https://www.youtube.com/watch?v=R0ebIzABQm0,UA,0,0
69,69,Притяжение (Remix),ETOLUBOV,3,183326,2.9%,https://www.youtube.com/watch?v=cKzWHv4ivoI,UA,0,0
70,74,I'm Good (Blue),David Guetta & Bebe Rexha,7,182139,11.7%,https://www.youtube.com/watch?v=90RLzVUuXe4,0,0,OTHER
71,,Shape Of My Heart,Sting,24,181512,,https://www.youtube.com/watch?v=NlwIDxCjL-8,0,0,OTHER
72,,Позвони,DJ Smash & NIVESTA,21,181358,,https://www.youtube.com/watch?v=ByVPVWCQVV8,0,RU,0
73,,"Пісня вітру (З м/ф ""Мавка. Лісова пісня"")",Артем Пивоваров & Христина Соловій,1,178768,,https://www.youtube.com/watch?v=vCgxufg6xzE,UA,0,0
74,83,Василина,DZIDZIO & Іван Попович,15,178545,22.6%,https://www.youtube.com/watch?v=iYePSq0UOfA,UA,0,0
75,,Way down We Go,Kaleo,23,175598,,https://www.youtube.com/watch?v=0-7IHOXkiV8,0,0,OTHER
76,77,Ночью на кухне,ANNA ASTI,17,174388,12.9%,https://www.youtube.com/watch?v=zY5KWvwZ7bY,0,RU,0
77,,Sweater Weather,The Neighbourhood,27,173399,,https://www.youtube.com/watch?v=GCdwKhTtNNw,0,0,OTHER
78,76,Deutschland,Rammstein,16,173093,7.4%,https://www.youtube.com/watch?v=NeQM1c-XCDc,0,0,OTHER
79,91,SPIT IN MY FACE!,ThxSoMch,10,170232,23.6%,https://www.youtube.com/watch?v=h54g3lvGhaI,0,0,OTHER
80,,Тебе - собі,KOLA,1,167909,,https://www.youtube.com/watch?v=C96ielMqDbQ,UA,0,0
81,,Я нікому тебе не віддам,Роман Скорпіон & Тоня Матвієнко,21,165719,,https://www.youtube.com/watch?v=drCEvriWmwc,UA,0,0
82,75,Limbo,Freddie Dredd,13,164316,1.4%,https://www.youtube.com/watch?v=glkSGJU-yLw,0,0,OTHER
83,84,Цілуй солодкими губами,Аркадій Аркадійович Войтюк,12,161743,12%,https://www.youtube.com/watch?v=CzyyTmb9gbg,UA,0,0
84,,Тішся,Артем Пивоваров & Оля Полякова,21,160920,,https://www.youtube.com/watch?v=6y3-M72EqTQ,UA,0,0
85,78,Дзвін,SKYLERR & Sanaria,20,155456,2.3%,https://www.youtube.com/watch?v=XrDgtxbkX34,UA,0,0
86,,На белом покрывале января,Сладкий сон & Сергей Васюта,23,154738,,https://www.youtube.com/watch?v=70iIqlauy0w,0,RU,0
87,86,Unstoppable (Live),Sia,11,154085,7.1%,https://www.youtube.com/watch?v=YaEG2aWJnZ8,0,0,OTHER
88,89,MIDDLE OF THE NIGHT,Еллі Дуе,17,153845,9.4%,https://www.youtube.com/watch?v=oSHzUD-uqKY,0,0,OTHER
89,,Не плачь,Бумер,9,151070,,https://www.youtube.com/watch?v=N6s8qrfmkSc,0,RU,0
90,93,"Ай, девушка",Sakit Səmədov,5,150957,10.7%,https://www.youtube.com/watch?v=TyMtfhp8kVQ,0,RU,0
91,,Him & I,G-Eazy & Halsey,2,149905,,https://www.youtube.com/watch?v=SA7AIQw-7Ms,0,0,OTHER
92,,Спокійно,DOVI,1,149843,,https://www.youtube.com/watch?v=UkELKl1etsM,UA,0,0
93,,Легковажна,СКАЙ,14,148835,,https://www.youtube.com/watch?v=vvcmuEumLlA,UA,0,0
94,81,HOODAK MP3,Єгор Ракітін & Aarne,2,148717,-0.1%,https://www.youtube.com/watch?v=3j04SfhznVE,0,RU,0
95,99,Poker Face,Lady Gaga,9,148589,10.6%,https://www.youtube.com/watch?v=bESGLojNYSo,0,0,OTHER
96,,8-Ий Колір,Мотор'Ролла,3,147866,,https://www.youtube.com/watch?v=bzIzXu7XNZg,UA,0,0
97,,Режиссёр,Градусы,24,147489,,https://www.youtube.com/watch?v=V1MK9244sE8,0,RU,0
98,,ЯЛРС,SODA LUV,1,147202,,https://www.youtube.com/watch?v=SFYikVRVV1Q,0,RU,0
99,92,Ocean Drive,Дюк Дюмон,15,147108,6.8%,https://www.youtube.com/watch?v=KDxJlW6cxRk,0,0,OTHER
100,79,Вредина (Mbts Remix),Bakr,14,146480,-2.8%,https://www.youtube.com/watch?v=LsFeLxZLybQ,0,RU,0
