Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
72,90,Ресторан,Іслам Ітляшев,6,182740,20.20%,https://www.youtube.com/watch?v=3sYprBT0NaM,0,RU,0
73,34,Чи разом?,KOLA,18,180436,-46.10%,https://www.youtube.com/watch?v=lP6zTfUn3nc,UA,0,0
74,,Show Me The Will,Sx1nxwy,1,177385,,https://www.youtube.com/watch?v=qtT0PW4mC2g,UA,0,0
75,,Дзвін,SKYLERR & Sanaria,1,172769,,https://www.youtube.com/watch?v=XrDgtxbkX34,UA,0,0
76,80,Superman (feat. Дина Рей),Eminem,3,171979,7.30%,https://www.youtube.com/watch?v=8kYkciD9VjU,0,0,OTHER
77,92,Наречена,YAKTAK,4,171857,14.80%,https://www.youtube.com/watch?v=UEht5As6XXk,UA,0,0
78,,#ТАТО,Jerry Heil,1,171797,,https://www.youtube.com/watch?v=NFJTTJfcN_I,UA,0,0
79,83,NEON BLADE (Slowed + Reverb),MoonDeity,4,169730,7.30%,https://www.youtube.com/watch?v=gfIb3nMjXgg,0,0,OTHER
80,73,Черная любовь,ELMAN & Mona,3,168750,-2.10%,https://www.youtube.com/watch?v=gROiLwKJkLA,0,RU,0
81,77,"На землі, в повітрі і на морі","Олександр Валерійович Пономарьов, Михайло Хома, Taras Topolia & Юрій Горбунов",7,168589,0.70%,https://www.youtube.com/watch?v=WTMRCX_GqKg,UA,0,0
82,82,Не плачь,Бумер,6,168161,6.20%,https://www.youtube.com/watch?v=N6s8qrfmkSc,0,RU,0
83,74,Ворогів на ножі,Wellboy,12,167728,-2.20%,https://www.youtube.com/watch?v=nQ-7ZLX3oyM,UA,0,0
84,79,Молодая,Іслам Ітляшев,11,167578,3.50%,https://www.youtube.com/watch?v=qBR3prYpMOQ,0,RU,0
85,69,Ти робив мені каву,Трінчер Анна Леонідівна & MBreeze,13,162670,-16.40%,https://www.youtube.com/watch?v=9Q7kfx5HS2c,UA,0,0
86,,Сделано в России,Oxxxymiron,1,161026,,https://www.youtube.com/watch?v=LlsZbmji68Y,0,RU,0
87,,Синя смужка,ВІА Кіп'яток,6,159325,,https://www.youtube.com/watch?v=GT74WlNDsg0,UA,0,0
88,78,Take Me To Church,Hozier,2,159101,-4.40%,https://www.youtube.com/watch?v=PVjiKRfKpPI,0,0,OTHER
89,85,По барабану,Skofka,9,158964,1.80%,https://www.youtube.com/watch?v=zsp7L5LHAXc,UA,0,0
90,97,Легковажна,СКАЙ,11,156890,7.10%,https://www.youtube.com/watch?v=vvcmuEumLlA,UA,0,0
91,87,Without Me,Eminem,3,156722,2.30%,https://www.youtube.com/watch?v=YVkUvmDQ3HY,0,0,OTHER
92,70,Shut Down,BLACKPINK,3,153793,-17.90%,https://www.youtube.com/watch?v=POe9SOEKotk,0,0,OTHER
93,,Тесно,"Aarne, Bushido Zho & ANIKV",8,150604,,https://www.youtube.com/watch?v=EjvZYUtJl60,0,RU,0
94,75,крапають,Дорофеєва Надія,6,148207,-13.30%,https://www.youtube.com/watch?v=TZOBU3X2-vM,UA,0,0
95,,Цілуй солодкими губами,Аркадій Аркадійович Войтюк,3,147055,,https://www.youtube.com/watch?v=CzyyTmb9gbg,UA,0,0
96,,Намалюю,Volkanov,1,146951,,https://www.youtube.com/watch?v=FCC5u-twgpo,UA,0,0
97,94,Квітка,Averin & CHURSANOV,11,146069,-2%,https://www.youtube.com/watch?v=flTogFbea7A,UA,0,0
98,,Чак Норрис,Galibri & Mavik,12,146050,,https://www.youtube.com/watch?v=5cNhT4KoSVY,0,RU,0
99,96,Патрон пес DANCE,Kolaba & Yoxden,2,145848,-0.60%,https://www.youtube.com/watch?v=swJtm0sCT1o,UA,0,0
100,84,Шёлковая простынь,O.G EzzY,13,145520,-7.60%,https://www.youtube.com/watch?v=bVHhx7Y5EUQ,0,RU,0
